d,s,noise,rep,seed,method,fdr,tpr,shd,tp,fp,fn,estimated_edges,greedy_bic_gap,greedy_suboptimal,exact_greedy_jaccard
20,5,normal,14,2062137,STD_NOTEARS,0.7272727272727273,0.15,42,6,16,34,22,0.0,False,1.0
20,5,normal,14,2062137,STD_LOCAL_BIC_EXACT,0.7272727272727273,0.15,42,6,16,34,22,0.0,False,1.0
20,5,normal,15,2062138,NOTEARS,0.6125,0.775,57,31,49,9,80,5.1178026201978355,True,0.9
20,5,normal,15,2062138,LOCAL_BIC_EXACT,0.3404255319148936,0.775,24,31,16,9,47,5.1178026201978355,True,0.9
20,5,normal,15,2062138,LOCAL_BIC_GREEDY,0.3541666666666667,0.775,25,31,17,9,48,5.1178026201978355,True,0.9
20,5,normal,15,2062138,STD_NOTEARS,1.0,0.0,53,0,21,40,21,5.1178026201978355,True,0.9
20,5,normal,15,2062138,STD_LOCAL_BIC_EXACT,1.0,0.0,53,0,21,40,21,5.1178026201978355,True,0.9
20,5,normal,16,2062139,NOTEARS,0.2619047619047619,0.775,20,31,11,9,42,0.0,False,1.0
20,5,normal,16,2062139,LOCAL_BIC_EXACT,0.09090909090909091,0.75,13,30,3,10,33,0.0,False,1.0
20,5,normal,16,2062139,LOCAL_BIC_GREEDY,0.09090909090909091,0.75,13,30,3,10,33,0.0,False,1.0
20,5,normal,16,2062139,STD_NOTEARS,0.8333333333333334,0.1,48,4,20,36,24,0.0,False,1.0
20,5,normal,16,2062139,STD_LOCAL_BIC_EXACT,0.8333333333333334,0.1,48,4,20,36,24,0.0,False,1.0
20,5,normal,17,2062140,NOTEARS,0.1111111111111111,0.8,12,32,4,8,36,0.0,False,1.0
20,5,normal,17,2062140,LOCAL_BIC_EXACT,0.030303030303030304,0.8,9,32,1,8,33,0.0,False,1.0
20,5,normal,17,2062140,LOCAL_BIC_GREEDY,0.030303030303030304,0.8,9,32,1,8,33,0.0,False,1.0
20,5,normal,17,2062140,STD_NOTEARS,0.5909090909090909,0.225,36,9,13,31,22,0.0,False,1.0
20,5,normal,17,2062140,STD_LOCAL_BIC_EXACT,0.5909090909090909,0.225,36,9,13,31,22,0.0,False,1.0
20,5,normal,18,2062141,NOTEARS,0.3333333333333333,0.75,25,30,15,10,45,0.0,False,1.0
20,5,normal,18,2062141,LOCAL_BIC_EXACT,0.14285714285714285,0.75,15,30,5,10,35,0.0,False,1.0
20,5,normal,18,2062141,LOCAL_BIC_GREEDY,0.14285714285714285,0.75,15,30,5,10,35,0.0,False,1.0
20,5,normal,18,2062141,STD_NOTEARS,0.7058823529411765,0.125,40,5,12,35,17,0.0,False,1.0
20,5,normal,18,2062141,STD_LOCAL_BIC_EXACT,0.7058823529411765,0.125,40,5,12,35,17,0.0,False,1.0
20,5,normal,19,2062142,NOTEARS,0.40816326530612246,0.725,31,29,20,11,49,0.0,False,1.0
20,5,normal,19,2062142,LOCAL_BIC_EXACT,0.24242424242424243,0.625,23,25,8,15,33,0.0,False,1.0
20,5,normal,19,2062142,LOCAL_BIC_GREEDY,0.24242424242424243,0.625,23,25,8,15,33,0.0,False,1.0
20,5,normal,19,2062142,STD_NOTEARS,0.8823529411764706,0.05,47,2,15,38,17,0.0,False,1.0
20,5,normal,19,2062142,STD_LOCAL_BIC_EXACT,0.8823529411764706,0.05,47,2,15,38,17,0.0,False,1.0
20,5,exponential,0,2062133,NOTEARS,0.22727272727272727,0.85,16,34,10,6,44,0.0,False,1.0
20,5,exponential,0,2062133,LOCAL_BIC_EXACT,0.08108108108108109,0.85,9,34,3,6,37,0.0,False,1.0
20,5,exponential,0,2062133,LOCAL_BIC_GREEDY,0.08108108108108109,0.85,9,34,3,6,37,0.0,False,1.0
20,5,exponential,0,2062133,STD_NOTEARS,0.5789473684210527,0.2,36,8,11,32,19,0.0,False,1.0
20,5,exponential,0,2062133,STD_LOCAL_BIC_EXACT,0.5789473684210527,0.2,36,8,11,32,19,0.0,False,1.0
20,5,exponential,1,2062134,NOTEARS,0.23684210526315788,0.725,20,29,9,11,38,0.0,False,1.0
20,5,exponential,1,2062134,LOCAL_BIC_EXACT,0.125,0.7,16,28,4,12,32,0.0,False,1.0
20,5,exponential,1,2062134,LOCAL_BIC_GREEDY,0.125,0.7,16,28,4,12,32,0.0,False,1.0
20,5,exponential,1,2062134,STD_NOTEARS,0.85,0.075,48,3,17,37,20,0.0,False,1.0
20,5,exponential,1,2062134,STD_LOCAL_BIC_EXACT,0.85,0.075,48,3,17,37,20,0.0,False,1.0
20,5,exponential,2,2062135,NOTEARS,0.7083333333333334,0.35,60,14,34,26,48,0.7335360353954457,True,0.9393939393939394
20,5,exponential,2,2062135,LOCAL_BIC_EXACT,0.5625,0.35,44,14,18,26,32,0.7335360353954457,True,0.9393939393939394
20,5,exponential,2,2062135,LOCAL_BIC_GREEDY,0.5625,0.35,44,14,18,26,32,0.7335360353954457,True,0.9393939393939394
20,5,exponential,2,2062135,STD_NOTEARS,0.6190476190476191,0.2,39,8,13,32,21,0.7335360353954457,True,0.9393939393939394
20,5,exponential,2,2062135,STD_LOCAL_BIC_EXACT,0.6190476190476191,0.2,39,8,13,32,21,0.7335360353954457,True,0.9393939393939394
20,5,exponential,3,2062136,NOTEARS,0.43548387096774194,0.875,32,35,27,5,62,0.0,False,1.0
20,5,exponential,3,2062136,LOCAL_BIC_EXACT,0.125,0.875,10,35,5,5,40,0.0,False,1.0
20,5,exponential,3,2062136,LOCAL_BIC_GREEDY,0.125,0.875,10,35,5,5,40,0.0,False,1.0
20,5,exponential,3,2062136,STD_NOTEARS,0.9047619047619048,0.05,46,2,19,38,21,0.0,False,1.0
20,5,exponential,3,2062136,STD_LOCAL_BIC_EXACT,0.9047619047619048,0.05,46,2,19,38,21,0.0,False,1.0
20,5,exponential,4,2062137,NOTEARS,0.2857142857142857,0.75,21,30,12,10,42,0.0,False,1.0
20,5,exponential,4,2062137,LOCAL_BIC_EXACT,0.14705882352941177,0.725,16,29,5,11,34,0.0,False,1.0
20,5,exponential,4,2062137,LOCAL_BIC_GREEDY,0.14705882352941177,0.725,16,29,5,11,34,0.0,False,1.0
20,5,exponential,4,2062137,STD_NOTEARS,0.7272727272727273,0.15,42,6,16,34,22,0.0,False,1.0
20,5,exponential,4,2062137,STD_LOCAL_BIC_EXACT,0.7272727272727273,0.15,42,6,16,34,22,0.0,False,1.0
20,5,exponential,5,2062138,NOTEARS,0.5875,0.825,53,33,47,7,80,0.0,False,1.0
20,5,exponential,5,2062138,LOCAL_BIC_EXACT,0.32653061224489793,0.825,22,33,16,7,49,0.0,False,1.0
20,5,exponential,5,2062138,LOCAL_BIC_GREEDY,0.32653061224489793,0.825,22,33,16,7,49,0.0,False,1.0
20,5,exponential,5,2062138,STD_NOTEARS,1.0,0.0,50,0,21,40,21,0.0,False,1.0
20,5,exponential,5,2062138,STD_LOCAL_BIC_EXACT,1.0,0.0,50,0,21,40,21,0.0,False,1.0
20,5,exponential,6,2062139,NOTEARS,0.23809523809523808,0.8,18,32,10,8,42,0.0,False,1.0
20,5,exponential,6,2062139,LOCAL_BIC_EXACT,0.030303030303030304,0.8,9,32,1,8,33,0.0,False,1.0
20,5,exponential,6,2062139,LOCAL_BIC_GREEDY,0.030303030303030304,0.8,9,32,1,8,33,0.0,False,1.0
20,5,exponential,6,2062139,STD_NOTEARS,0.875,0.075,46,3,21,37,24,0.0,False,1.0
20,5,exponential,6,2062139,STD_LOCAL_BIC_EXACT,0.875,0.075,46,3,21,37,24,0.0,False,1.0
20,5,exponential,7,2062140,NOTEARS,0.06060606060606061,0.775,11,31,2,9,33,0.0,False,1.0
20,5,exponential,7,2062140,LOCAL_BIC_EXACT,0.03125,0.775,10,31,1,9,32,0.0,False,1.0
20,5,exponential,7,2062140,LOCAL_BIC_GREEDY,0.03125,0.775,10,31,1,9,32,0.0,False,1.0
20,5,exponential,7,2062140,STD_NOTEARS,0.5909090909090909,0.225,36,9,13,31,22,0.0,False,1.0
20,5,exponential,7,2062140,STD_LOCAL_BIC_EXACT,0.5909090909090909,0.225,36,9,13,31,22,0.0,False,1.0
20,5,exponential,8,2062141,NOTEARS,0.3617021276595745,0.75,27,30,17,10,47,0.0,False,1.0
20,5,exponential,8,2062141,LOCAL_BIC_EXACT,0.21052631578947367,0.75,18,30,8,10,38,0.0,False,1.0
20,5,exponential,8,2062141,LOCAL_BIC_GREEDY,0.21052631578947367,0.75,18,30,8,10,38,0.0,False,1.0
20,5,exponential,8,2062141,STD_NOTEARS,0.7222222222222222,0.125,41,5,13,35,18,0.0,False,1.0
20,5,exponential,8,2062141,STD_LOCAL_BIC_EXACT,0.7222222222222222,0.125,41,5,13,35,18,0.0,False,1.0
20,5,exponential,9,2062142,NOTEARS,0.3695652173913043,0.725,28,29,17,11,46,0.0,False,1.0
20,5,exponential,9,2062142,LOCAL_BIC_EXACT,0.21875,0.625,22,25,7,15,32,0.0,False,1.0
20,5,exponential,9,2062142,LOCAL_BIC_GREEDY,0.21875,0.625,22,25,7,15,32,0.0,False,1.0
20,5,exponential,9,2062142,STD_NOTEARS,0.875,0.05,44,2,14,38,16,0.0,False,1.0
20,5,exponential,9,2062142,STD_LOCAL_BIC_EXACT,0.875,0.05,44,2,14,38,16,0.0,False,1.0
20,5,exponential,10,2062143,NOTEARS,0.02702702702702703,0.9,5,36,1,4,37,0.0,False,1.0
20,5,exponential,10,2062143,LOCAL_BIC_EXACT,0.0,0.9,4,36,0,4,36,0.0,False,1.0
20,5,exponential,10,2062143,LOCAL_BIC_GREEDY,0.0,0.9,4,36,0,4,36,0.0,False,1.0
20,5,exponential,10,2062143,STD_NOTEARS,0.8095238095238095,0.1,45,4,17,36,21,0.0,False,1.0
20,5,exponential,10,2062143,STD_LOCAL_BIC_EXACT,0.8095238095238095,0.1,45,4,17,36,21,0.0,False,1.0
20,5,exponential,11,2062144,NOTEARS,0.15789473684210525,0.8,14,32,6,8,38,0.0,False,1.0
20,5,exponential,11,2062144,LOCAL_BIC_EXACT,0.1111111111111111,0.8,12,32,4,8,36,0.0,False,1.0
20,5,exponential,11,2062144,LOCAL_BIC_GREEDY,0.1111111111111111,0.8,12,32,4,8,36,0.0,False,1.0
20,5,exponential,11,2062144,STD_NOTEARS,0.65,0.175,38,7,13,33,20,0.0,False,1.0
20,5,exponential,11,2062144,STD_LOCAL_BIC_EXACT,0.65,0.175,38,7,13,33,20,0.0,False,1.0
20,5,exponential,12,2062145,NOTEARS,0.2702702702702703,0.675,23,27,10,13,37,0.0,False,1.0
20,5,exponential,12,2062145,LOCAL_BIC_EXACT,0.1,0.675,16,27,3,13,30,0.0,False,1.0
20,5,exponential,12,2062145,LOCAL_BIC_GREEDY,0.1,0.675,16,27,3,13,30,0.0,False,1.0
20,5,exponential,12,2062145,STD_NOTEARS,0.6190476190476191,0.2,40,8,13,32,21,0.0,False,1.0
20,5,exponential,12,2062145,STD_LOCAL_BIC_EXACT,0.6190476190476191,0.2,40,8,13,32,21,0.0,False,1.0
20,5,exponential,13,2062146,NOTEARS,0.74,0.325,63,13,37,27,50,0.0,False,1.0
20,5,exponential,13,2062146,LOCAL_BIC_EXACT,0.59375,0.325,45,13,19,27,32,0.0,False,1.0
20,5,exponential,13,2062146,LOCAL_BIC_GREEDY,0.59375,0.325,45,13,19,27,32,0.0,False,1.0
20,5,exponential,13,2062146,STD_NOTEARS,0.8421052631578947,0.075,47,3,16,37,19,0.0,False,1.0
20,5,exponential,13,2062146,STD_LOCAL_BIC_EXACT,0.8421052631578947,0.075,47,3,16,37,19,0.0,False,1.0
20,5,exponential,14,2062147,NOTEARS,0.2222222222222222,0.7,20,28,8,12,36,0.0,False,1.0
20,5,exponential,14,2062147,LOCAL_BIC_EXACT,0.12903225806451613,0.675,17,27,4,13,31,0.0,False,1.0
20,5,exponential,14,2062147,LOCAL_BIC_GREEDY,0.12903225806451613,0.675,17,27,4,13,31,0.0,False,1.0
20,5,exponential,14,2062147,STD_NOTEARS,0.5909090909090909,0.225,40,9,13,31,22,0.0,False,1.0
20,5,exponential,14,2062147,STD_LOCAL_BIC_EXACT,0.5909090909090909,0.225,40,9,13,31,22,0.0,False,1.0
20,5,exponential,15,2062148,NOTEARS,0.4107142857142857,0.825,30,33,23,7,56,0.0,False,1.0
20,5,exponential,15,2062148,LOCAL_BIC_EXACT,0.1951219512195122,0.825,15,33,8,7,41,0.0,False,1.0
20,5,exponential,15,2062148,LOCAL_BIC_GREEDY,0.1951219512195122,0.825,15,33,8,7,41,0.0,False,1.0
20,5,exponential,15,2062148,STD_NOTEARS,0.7,0.15,45,6,14,34,20,0.0,False,1.0
20,5,exponential,15,2062148,STD_LOCAL_BIC_EXACT,0.7,0.15,45,6,14,34,20,0.0,False,1.0
20,5,exponential,16,2062149,NOTEARS,0.2765957446808511,0.85,19,34,13,6,47,0.0,False,1.0
20,5,exponential,16,2062149,LOCAL_BIC_EXACT,0.08108108108108109,0.85,9,34,3,6,37,0.0,False,1.0
20,5,exponential,16,2062149,LOCAL_BIC_GREEDY,0.08108108108108109,0.85,9,34,3,6,37,0.0,False,1.0
20,5,exponential,16,2062149,STD_NOTEARS,0.7083333333333334,0.175,43,7,17,33,24,0.0,False,1.0
20,5,exponential,16,2062149,STD_LOCAL_BIC_EXACT,0.7083333333333334,0.175,43,7,17,33,24,0.0,False,1.0
20,5,exponential,17,2062150,NOTEARS,0.38181818181818183,0.85,26,34,21,6,55,0.0,False,1.0
20,5,exponential,17,2062150,LOCAL_BIC_EXACT,0.10526315789473684,0.85,9,34,4,6,38,0.0,False,1.0
20,5,exponential,17,2062150,LOCAL_BIC_GREEDY,0.10526315789473684,0.85,9,34,4,6,38,0.0,False,1.0
20,5,exponential,17,2062150,STD_NOTEARS,0.7222222222222222,0.125,44,5,13,35,18,0.0,False,1.0
20,5,exponential,17,2062150,STD_LOCAL_BIC_EXACT,0.7222222222222222,0.125,44,5,13,35,18,0.0,False,1.0
20,5,exponential,18,2062151,NOTEARS,0.075,0.925,6,37,3,3,40,0.0,False,1.0
20,5,exponential,18,2062151,LOCAL_BIC_EXACT,0.0,0.925,3,37,0,3,37,0.0,False,1.0
20,5,exponential,18,2062151,LOCAL_BIC_GREEDY,0.0,0.925,3,37,0,3,37,0.0,False,1.0
20,5,exponential,18,2062151,STD_NOTEARS,0.7368421052631579,0.125,42,5,14,35,19,0.0,False,1.0
20,5,exponential,18,2062151,STD_LOCAL_BIC_EXACT,0.7368421052631579,0.125,42,5,14,35,19,0.0,False,1.0
20,5,exponential,19,2062152,NOTEARS,0.2222222222222222,0.875,14,35,10,5,45,0.0,False,1.0
20,5,exponential,19,2062152,LOCAL_BIC_EXACT,0.10256410256410256,0.875,8,35,4,5,39,0.0,False,1.0
20,5,exponential,19,2062152,LOCAL_BIC_GREEDY,0.10256410256410256,0.875,8,35,4,5,39,0.0,False,1.0
20,5,exponential,19,2062152,STD_NOTEARS,0.7222222222222222,0.125,44,5,13,35,18,0.0,False,1.0
20,5,exponential,19,2062152,STD_LOCAL_BIC_EXACT,0.7222222222222222,0.125,44,5,13,35,18,0.0,False,1.0
20,5,gumbel,0,2062143,NOTEARS,0.075,0.925,6,37,3,3,40,0.0,False,1.0
20,5,gumbel,0,2062143,LOCAL_BIC_EXACT,0.02631578947368421,0.925,4,37,1,3,38,0.0,False,1.0
20,5,gumbel,0,2062143,LOCAL_BIC_GREEDY,0.02631578947368421,0.925,4,37,1,3,38,0.0,False,1.0
20,5,gumbel,0,2062143,STD_NOTEARS,0.8571428571428571,0.075,47,3,18,37,21,0.0,False,1.0
20,5,gumbel,0,2062143,STD_LOCAL_BIC_EXACT,0.8571428571428571,0.075,47,3,18,37,21,0.0,False,1.0
20,5,gumbel,1,2062144,NOTEARS,0.05555555555555555,0.85,8,34,2,6,36,0.0,False,1.0
20,5,gumbel,1,2062144,LOCAL_BIC_EXACT,0.0,0.85,6,34,0,6,34,0.0,False,1.0
20,5,gumbel,1,2062144,LOCAL_BIC_GREEDY,0.0,0.85,6,34,0,6,34,0.0,False,1.0
20,5,gumbel,1,2062144,STD_NOTEARS,0.7083333333333334,0.175,41,7,17,33,24,0.0,False,1.0
20,5,gumbel,1,2062144,STD_LOCAL_BIC_EXACT,0.7083333333333334,0.175,41,7,17,33,24,0.0,False,1.0
20,5,gumbel,2,2062145,NOTEARS,0.25,0.675,22,27,9,13,36,0.0,False,1.0
20,5,gumbel,2,2062145,LOCAL_BIC_EXACT,0.06896551724137931,0.675,15,27,2,13,29,0.0,False,1.0
20,5,gumbel,2,2062145,LOCAL_BIC_GREEDY,0.06896551724137931,0.675,15,27,2,13,29,0.0,False,1.0
20,5,gumbel,2,2062145,STD_NOTEARS,0.6363636363636364,0.2,41,8,14,32,22,0.0,False,1.0
20,5,gumbel,2,2062145,STD_LOCAL_BIC_EXACT,0.6363636363636364,0.2,41,8,14,32,22,0.0,False,1.0
20,5,gumbel,3,2062146,NOTEARS,0.825,0.175,65,7,33,33,40,0.0,False,1.0
20,5,gumbel,3,2062146,LOCAL_BIC_EXACT,0.72,0.175,50,7,18,33,25,0.0,False,1.0
20,5,gumbel,3,2062146,LOCAL_BIC_GREEDY,0.72,0.175,50,7,18,33,25,0.0,False,1.0
20,5,gumbel,3,2062146,STD_NOTEARS,0.8888888888888888,0.05,42,2,16,38,18,0.0,False,1.0
20,5,gumbel,3,2062146,STD_LOCAL_BIC_EXACT,0.8888888888888888,0.05,42,2,16,38,18,0.0,False,1.0
20,5,gumbel,4,2062147,NOTEARS,0.2222222222222222,0.7,20,28,8,12,36,0.0,False,1.0
20,5,gumbel,4,2062147,LOCAL_BIC_EXACT,0.12903225806451613,0.675,17,27,4,13,31,0.0,False,1.0
20,5,gumbel,4,2062147,LOCAL_BIC_GREEDY,0.12903225806451613,0.675,17,27,4,13,31,0.0,False,1.0
20,5,gumbel,4,2062147,STD_NOTEARS,0.7272727272727273,0.15,47,6,16,34,22,0.0,False,1.0
20,5,gumbel,4,2062147,STD_LOCAL_BIC_EXACT,0.7272727272727273,0.15,47,6,16,34,22,0.0,False,1.0
20,5,gumbel,5,2062148,NOTEARS,0.34615384615384615,0.85,24,34,18,6,52,0.0,False,1.0
20,5,gumbel,5,2062148,LOCAL_BIC_EXACT,0.1282051282051282,0.85,11,34,5,6,39,0.0,False,1.0
20,5,gumbel,5,2062148,LOCAL_BIC_GREEDY,0.1282051282051282,0.85,11,34,5,6,39,0.0,False,1.0
20,5,gumbel,5,2062148,STD_NOTEARS,0.7368421052631579,0.125,44,5,14,35,19,0.0,False,1.0
20,5,gumbel,5,2062148,STD_LOCAL_BIC_EXACT,0.7368421052631579,0.125,44,5,14,35,19,0.0,False,1.0
20,5,gumbel,6,2062149,NOTEARS,0.16666666666666666,0.875,12,35,7,5,42,0.0,False,1.0
20,5,gumbel,6,2062149,LOCAL_BIC_EXACT,0.05405405405405406,0.875,7,35,2,5,37,0.0,False,1.0
20,5,gumbel,6,2062149,LOCAL_BIC_GREEDY,0.05405405405405406,0.875,7,35,2,5,37,0.0,False,1.0
20,5,gumbel,6,2062149,STD_NOTEARS,0.6666666666666666,0.2,41,8,16,32,24,0.0,False,1.0
20,5,gumbel,6,2062149,STD_LOCAL_BIC_EXACT,0.6666666666666666,0.2,41,8,16,32,24,0.0,False,1.0
20,5,gumbel,7,2062150,NOTEARS,0.34,0.825,23,33,17,7,50,0.0,False,1.0
20,5,gumbel,7,2062150,LOCAL_BIC_EXACT,0.10810810810810811,0.825,10,33,4,7,37,0.0,False,1.0
20,5,gumbel,7,2062150,LOCAL_BIC_GREEDY,0.10810810810810811,0.825,10,33,4,7,37,0.0,False,1.0
20,5,gumbel,7,2062150,STD_NOTEARS,0.7,0.15,43,6,14,34,20,0.0,False,1.0
20,5,gumbel,7,2062150,STD_LOCAL_BIC_EXACT,0.6842105263157895,0.15,42,6,13,34,19,0.0,False,1.0
20,5,gumbel,8,2062151,NOTEARS,0.15789473684210525,0.8,13,32,6,8,38,0.0,False,1.0
20,5,gumbel,8,2062151,LOCAL_BIC_EXACT,0.13513513513513514,0.8,12,32,5,8,37,0.0,False,1.0
20,5,gumbel,8,2062151,LOCAL_BIC_GREEDY,0.13513513513513514,0.8,12,32,5,8,37,0.0,False,1.0
20,5,gumbel,8,2062151,STD_NOTEARS,0.8571428571428571,0.075,47,3,18,37,21,0.0,False,1.0
20,5,gumbel,8,2062151,STD_LOCAL_BIC_EXACT,0.8571428571428571,0.075,47,3,18,37,21,0.0,False,1.0
20,5,gumbel,9,2062152,NOTEARS,0.14634146341463414,0.875,10,35,6,5,41,0.0,False,1.0
20,5,gumbel,9,2062152,LOCAL_BIC_EXACT,0.05405405405405406,0.875,6,35,2,5,37,0.0,False,1.0
20,5,gumbel,9,2062152,LOCAL_BIC_GREEDY,0.05405405405405406,0.875,6,35,2,5,37,0.0,False,1.0
20,5,gumbel,9,2062152,STD_NOTEARS,0.7222222222222222,0.125,43,5,13,35,18,0.0,False,1.0
20,5,gumbel,9,2062152,STD_LOCAL_BIC_EXACT,0.7222222222222222,0.125,43,5,13,35,18,0.0,False,1.0
20,5,gumbel,10,2062153,NOTEARS,0.38,0.775,28,31,19,9,50,3.1638295939787895,True,0.925
20,5,gumbel,10,2062153,LOCAL_BIC_EXACT,0.18421052631578946,0.775,16,31,7,9,38,3.1638295939787895,True,0.925
20,5,gumbel,10,2062153,LOCAL_BIC_GREEDY,0.20512820512820512,0.775,17,31,8,9,39,3.1638295939787895,True,0.925
20,5,gumbel,10,2062153,STD_NOTEARS,0.6111111111111112,0.175,39,7,11,33,18,3.1638295939787895,True,0.925
20,5,gumbel,10,2062153,STD_LOCAL_BIC_EXACT,0.6111111111111112,0.175,39,7,11,33,18,3.1638295939787895,True,0.925
20,5,gumbel,11,2062154,NOTEARS,0.2682926829268293,0.75,21,30,11,10,41,0.0,False,1.0
20,5,gumbel,11,2062154,LOCAL_BIC_EXACT,0.14705882352941177,0.725,16,29,5,11,34,0.0,False,1.0
20,5,gumbel,11,2062154,LOCAL_BIC_GREEDY,0.14705882352941177,0.725,16,29,5,11,34,0.0,False,1.0
20,5,gumbel,11,2062154,STD_NOTEARS,0.5652173913043478,0.25,38,10,13,30,23,0.0,False,1.0
20,5,gumbel,11,2062154,STD_LOCAL_BIC_EXACT,0.5652173913043478,0.25,38,10,13,30,23,0.0,False,1.0
20,5,gumbel,12,2062155,NOTEARS,0.08823529411764706,0.775,12,31,3,9,34,0.0,False,1.0
20,5,gumbel,12,2062155,LOCAL_BIC_EXACT,0.0,0.775,9,31,0,9,31,0.0,False,1.0
20,5,gumbel,12,2062155,LOCAL_BIC_GREEDY,0.0,0.775,9,31,0,9,31,0.0,False,1.0
20,5,gumbel,12,2062155,STD_NOTEARS,0.6363636363636364,0.2,37,8,14,32,22,0.0,False,1.0
20,5,gumbel,12,2062155,STD_LOCAL_BIC_EXACT,0.6363636363636364,0.2,37,8,14,32,22,0.0,False,1.0
20,5,gumbel,13,2062156,NOTEARS,0.19444444444444445,0.725,16,29,7,11,36,0.0,False,1.0
20,5,gumbel,13,2062156,LOCAL_BIC_EXACT,0.15625,0.675,16,27,5,13,32,0.0,False,1.0
20,5,gumbel,13,2062156,LOCAL_BIC_GREEDY,0.15625,0.675,16,27,5,13,32,0.0,False,1.0
20,5,gumbel,13,2062156,STD_NOTEARS,0.8,0.1,46,4,16,36,20,0.0,False,1.0
20,5,gumbel,13,2062156,STD_LOCAL_BIC_EXACT,0.8,0.1,46,4,16,36,20,0.0,False,1.0
20,5,gumbel,14,2062157,NOTEARS,0.19444444444444445,0.725,17,29,7,11,36,0.0,False,1.0
20,5,gumbel,14,2062157,LOCAL_BIC_EXACT,0.12121212121212122,0.725,14,29,4,11,33,0.0,False,1.0
20,5,gumbel,14,2062157,LOCAL_BIC_GREEDY,0.12121212121212122,0.725,14,29,4,11,33,0.0,False,1.0
20,5,gumbel,14,2062157,STD_NOTEARS,0.6818181818181818,0.175,41,7,15,33,22,0.0,False,1.0
20,5,gumbel,14,2062157,STD_LOCAL_BIC_EXACT,0.6666666666666666,0.175,40,7,14,33,21,0.0,False,1.0
20,5,gumbel,15,2062158,NOTEARS,0.15384615384615385,0.825,12,33,6,7,39,0.0,False,1.0
20,5,gumbel,15,2062158,LOCAL_BIC_EXACT,0.029411764705882353,0.825,7,33,1,7,34,0.0,False,1.0
20,5,gumbel,15,2062158,LOCAL_BIC_GREEDY,0.029411764705882353,0.825,7,33,1,7,34,0.0,False,1.0
20,5,gumbel,15,2062158,STD_NOTEARS,0.8260869565217391,0.1,46,4,19,36,23,0.0,False,1.0
20,5,gumbel,15,2062158,STD_LOCAL_BIC_EXACT,0.8260869565217391,0.1,46,4,19,36,23,0.0,False,1.0
20,5,gumbel,16,2062159,NOTEARS,0.08571428571428572,0.8,11,32,3,8,35,0.0,False,1.0
20,5,gumbel,16,2062159,LOCAL_BIC_EXACT,0.058823529411764705,0.8,10,32,2,8,34,0.0,False,1.0
20,5,gumbel,16,2062159,LOCAL_BIC_GREEDY,0.058823529411764705,0.8,10,32,2,8,34,0.0,False,1.0
20,5,gumbel,16,2062159,STD_NOTEARS,0.7727272727272727,0.125,47,5,17,35,22,0.0,False,1.0
20,5,gumbel,16,2062159,STD_LOCAL_BIC_EXACT,0.7727272727272727,0.125,47,5,17,35,22,0.0,False,1.0
20,5,gumbel,17,2062160,NOTEARS,0.46296296296296297,0.725,36,29,25,11,54,2.166013983886387,True,0.9743589743589743
20,5,gumbel,17,2062160,LOCAL_BIC_EXACT,0.2564102564102564,0.725,21,29,10,11,39,2.166013983886387,True,0.9743589743589743
20,5,gumbel,17,2062160,LOCAL_BIC_GREEDY,0.23684210526315788,0.725,20,29,9,11,38,2.166013983886387,True,0.9743589743589743
20,5,gumbel,17,2062160,STD_NOTEARS,0.75,0.1,39,4,12,36,16,2.166013983886387,True,0.9743589743589743
20,5,gumbel,17,2062160,STD_LOCAL_BIC_EXACT,0.75,0.1,39,4,12,36,16,2.166013983886387,True,0.9743589743589743
20,5,gumbel,18,2062161,NOTEARS,0.16216216216216217,0.775,14,31,6,9,37,0.0,False,1.0
20,5,gumbel,18,2062161,LOCAL_BIC_EXACT,0.1388888888888889,0.775,13,31,5,9,36,0.0,False,1.0
20,5,gumbel,18,2062161,LOCAL_BIC_GREEDY,0.1388888888888889,0.775,13,31,5,9,36,0.0,False,1.0
20,5,gumbel,18,2062161,STD_NOTEARS,0.8928571428571429,0.075,52,3,25,37,28,0.0,False,1.0
20,5,gumbel,18,2062161,STD_LOCAL_BIC_EXACT,0.8888888888888888,0.075,51,3,24,37,27,0.0,False,1.0
20,5,gumbel,19,2062162,NOTEARS,0.13157894736842105,0.825,11,33,5,7,38,0.0,False,1.0
20,5,gumbel,19,2062162,LOCAL_BIC_EXACT,0.10810810810810811,0.825,10,33,4,7,37,0.0,False,1.0
20,5,gumbel,19,2062162,LOCAL_BIC_GREEDY,0.10810810810810811,0.825,10,33,4,7,37,0.0,False,1.0
20,5,gumbel,19,2062162,STD_NOTEARS,0.7619047619047619,0.125,45,5,16,35,21,0.0,False,1.0
20,5,gumbel,19,2062162,STD_LOCAL_BIC_EXACT,0.7619047619047619,0.125,45,5,16,35,21,0.0,False,1.0
