method,setting,rep,seed,d,n,name,true_edges,true_max_indegree,candidate_max_indegree,false_positive_ratio,missing_ratio,reversal_ratio,weak_fraction,error_regime,missing_achieved,reversals_achieved,false_positive_additions_achieved,varsortability,error_scale_ratio,candidate_edges,candidate_max_indegree_achieved,candidate_enumeration_fits,initial_pruning_pressure,candidate_bic,exact_bic,greedy_bic,candidate_to_exact_bic_improvement,greedy_bic_gap,greedy_suboptimal,exact_greedy_jaccard,exact_greedy_disagreement_edges,exact_runtime_seconds,greedy_runtime_seconds,exact_score_evaluations,greedy_score_evaluations,edges,true_positives,false_positives,false_negatives,reversals,fdr,tpr,shd
Greedy local BIC,clean_sparse,12,48151635,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.8958333333333334,1.0,20,3,57,0.0,30.319817261621463,30.319817261621463,30.319817261621463,0.0,0.0,False,1.0,0,0.009981300099752843,0.010367500013671815,57,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,13,48151636,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,3,48,0.0,297.6225793796353,297.6225793796353,297.6225793796353,0.0,0.0,False,1.0,0,0.008846100070513785,0.011314800009131432,48,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,13,48151636,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,3,48,0.0,297.6225793796353,297.6225793796353,297.6225793796353,0.0,0.0,False,1.0,0,0.008846100070513785,0.011314800009131432,48,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,13,48151636,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,3,48,0.0,297.6225793796353,297.6225793796353,297.6225793796353,0.0,0.0,False,1.0,0,0.008846100070513785,0.011314800009131432,48,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,14,48151637,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9782608695652174,1.0,20,3,56,0.0,366.68131709049203,366.68131709049203,366.68131709049203,0.0,0.0,False,1.0,0,0.008744899998418987,0.010662700049579144,56,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,14,48151637,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9782608695652174,1.0,20,3,56,0.0,366.68131709049203,366.68131709049203,366.68131709049203,0.0,0.0,False,1.0,0,0.008744899998418987,0.010662700049579144,56,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,14,48151637,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9782608695652174,1.0,20,3,56,0.0,366.68131709049203,366.68131709049203,366.68131709049203,0.0,0.0,False,1.0,0,0.008744899998418987,0.010662700049579144,56,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,15,48151638,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9428571428571428,1.0,20,3,50,0.0,-51.124870351996336,-51.124870351996336,-51.124870351996336,0.0,0.0,False,1.0,0,0.009004199993796647,0.012239400064572692,50,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,15,48151638,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9428571428571428,1.0,20,3,50,0.0,-51.124870351996336,-51.124870351996336,-51.124870351996336,0.0,0.0,False,1.0,0,0.009004199993796647,0.012239400064572692,50,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,15,48151638,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9428571428571428,1.0,20,3,50,0.0,-51.124870351996336,-51.124870351996336,-51.124870351996336,0.0,0.0,False,1.0,0,0.009004199993796647,0.012239400064572692,50,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,16,48151639,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.95,1.0,20,3,53,0.0,150.70786296018613,150.70786296018613,150.70786296018613,0.0,0.0,False,1.0,0,0.009048599982634187,0.012189199915155768,53,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,16,48151639,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.95,1.0,20,3,53,0.0,150.70786296018613,150.70786296018613,150.70786296018613,0.0,0.0,False,1.0,0,0.009048599982634187,0.012189199915155768,53,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,16,48151639,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.95,1.0,20,3,53,0.0,150.70786296018613,150.70786296018613,150.70786296018613,0.0,0.0,False,1.0,0,0.009048599982634187,0.012189199915155768,53,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,17,48151640,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,3,53,0.0,16.234997726912816,16.234997726912816,16.234997726912816,0.0,0.0,False,1.0,0,0.009657299960963428,0.010389499948360026,53,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,17,48151640,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,3,53,0.0,16.234997726912816,16.234997726912816,16.234997726912816,0.0,0.0,False,1.0,0,0.009657299960963428,0.010389499948360026,53,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,17,48151640,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,3,53,0.0,16.234997726912816,16.234997726912816,16.234997726912816,0.0,0.0,False,1.0,0,0.009657299960963428,0.010389499948360026,53,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,18,48151641,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9767441860465116,1.0,20,3,57,0.0,102.4534823303996,102.4534823303996,102.4534823303996,0.0,0.0,False,1.0,0,0.009654700057581067,0.011096599977463484,57,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,18,48151641,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9767441860465116,1.0,20,3,57,0.0,102.4534823303996,102.4534823303996,102.4534823303996,0.0,0.0,False,1.0,0,0.009654700057581067,0.011096599977463484,57,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,18,48151641,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9767441860465116,1.0,20,3,57,0.0,102.4534823303996,102.4534823303996,102.4534823303996,0.0,0.0,False,1.0,0,0.009654700057581067,0.011096599977463484,57,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,19,48151642,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,3,52,0.0,170.51286526445458,170.51286526445458,170.51286526445458,0.0,0.0,False,1.0,0,0.009002000093460083,0.012476400006562471,52,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,19,48151642,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,3,52,0.0,170.51286526445458,170.51286526445458,170.51286526445458,0.0,0.0,False,1.0,0,0.009002000093460083,0.012476400006562471,52,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,19,48151642,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,3,52,0.0,170.51286526445458,170.51286526445458,170.51286526445458,0.0,0.0,False,1.0,0,0.009002000093460083,0.012476400006562471,52,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,20,48151643,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9692307692307692,1.0,20,3,55,0.0,124.72642608159143,124.72642608159143,124.72642608159143,0.0,0.0,False,1.0,0,0.009937900002114475,0.010304800001904368,55,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,20,48151643,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9692307692307692,1.0,20,3,55,0.0,124.72642608159143,124.72642608159143,124.72642608159143,0.0,0.0,False,1.0,0,0.009937900002114475,0.010304800001904368,55,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,20,48151643,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9692307692307692,1.0,20,3,55,0.0,124.72642608159143,124.72642608159143,124.72642608159143,0.0,0.0,False,1.0,0,0.009937900002114475,0.010304800001904368,55,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,21,48151644,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,3,50,0.0,172.43209317142254,172.43209317142254,172.43209317142254,0.0,0.0,False,1.0,0,0.008091400028206408,0.010378399980254471,50,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,21,48151644,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,3,50,0.0,172.43209317142254,172.43209317142254,172.43209317142254,0.0,0.0,False,1.0,0,0.008091400028206408,0.010378399980254471,50,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,21,48151644,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,3,50,0.0,172.43209317142254,172.43209317142254,172.43209317142254,0.0,0.0,False,1.0,0,0.008091400028206408,0.010378399980254471,50,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,22,48151645,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,2,47,0.0,95.92967272284643,95.92967272284643,95.92967272284643,0.0,0.0,False,1.0,0,0.008378099999390543,0.011043600039556623,47,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,22,48151645,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,2,47,0.0,95.92967272284643,95.92967272284643,95.92967272284643,0.0,0.0,False,1.0,0,0.008378099999390543,0.011043600039556623,47,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,22,48151645,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,2,47,0.0,95.92967272284643,95.92967272284643,95.92967272284643,0.0,0.0,False,1.0,0,0.008378099999390543,0.011043600039556623,47,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,23,48151646,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,3,48,0.0,168.36312917446344,168.36312917446344,168.36312917446344,0.0,0.0,False,1.0,0,0.008602499961853027,0.011547100031748414,48,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,23,48151646,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,3,48,0.0,168.36312917446344,168.36312917446344,168.36312917446344,0.0,0.0,False,1.0,0,0.008602499961853027,0.011547100031748414,48,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,23,48151646,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,3,48,0.0,168.36312917446344,168.36312917446344,168.36312917446344,0.0,0.0,False,1.0,0,0.008602499961853027,0.011547100031748414,48,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,24,48151647,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,3,53,0.0,-100.40525254946627,-100.40525254946627,-100.40525254946627,0.0,0.0,False,1.0,0,0.008713499992154539,0.010603399947285652,53,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,24,48151647,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,3,53,0.0,-100.40525254946627,-100.40525254946627,-100.40525254946627,0.0,0.0,False,1.0,0,0.008713499992154539,0.010603399947285652,53,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,24,48151647,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,3,53,0.0,-100.40525254946627,-100.40525254946627,-100.40525254946627,0.0,0.0,False,1.0,0,0.008713499992154539,0.010603399947285652,53,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,25,48151648,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9183673469387755,1.0,20,3,53,0.0,40.98990720092898,40.98990720092898,40.98990720092898,0.0,0.0,False,1.0,0,0.009151300066150725,0.010908499942161143,53,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,25,48151648,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9183673469387755,1.0,20,3,53,0.0,40.98990720092898,40.98990720092898,40.98990720092898,0.0,0.0,False,1.0,0,0.009151300066150725,0.010908499942161143,53,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,25,48151648,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9183673469387755,1.0,20,3,53,0.0,40.98990720092898,40.98990720092898,40.98990720092898,0.0,0.0,False,1.0,0,0.009151300066150725,0.010908499942161143,53,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,26,48151649,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9354838709677419,1.0,20,3,49,0.0,151.7143017661839,151.7143017661839,151.7143017661839,0.0,0.0,False,1.0,0,0.008666399982757866,0.011540899984538555,49,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,26,48151649,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9354838709677419,1.0,20,3,49,0.0,151.7143017661839,151.7143017661839,151.7143017661839,0.0,0.0,False,1.0,0,0.008666399982757866,0.011540899984538555,49,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,26,48151649,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9354838709677419,1.0,20,3,49,0.0,151.7143017661839,151.7143017661839,151.7143017661839,0.0,0.0,False,1.0,0,0.008666399982757866,0.011540899984538555,49,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,27,48151650,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9607843137254902,1.0,20,3,52,0.0,152.12030042176178,152.12030042176178,152.12030042176178,0.0,0.0,False,1.0,0,0.008930400013923645,0.01067650003824383,52,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,27,48151650,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9607843137254902,1.0,20,3,52,0.0,152.12030042176178,152.12030042176178,152.12030042176178,0.0,0.0,False,1.0,0,0.008930400013923645,0.01067650003824383,52,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,27,48151650,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9607843137254902,1.0,20,3,52,0.0,152.12030042176178,152.12030042176178,152.12030042176178,0.0,0.0,False,1.0,0,0.008930400013923645,0.01067650003824383,52,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,28,48151651,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9512195121951219,1.0,20,3,52,0.0,-23.21963328020933,-23.21963328020933,-23.21963328020933,0.0,0.0,False,1.0,0,0.00885420001577586,0.01020090002566576,52,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,28,48151651,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9512195121951219,1.0,20,3,52,0.0,-23.21963328020933,-23.21963328020933,-23.21963328020933,0.0,0.0,False,1.0,0,0.00885420001577586,0.01020090002566576,52,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,28,48151651,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9512195121951219,1.0,20,3,52,0.0,-23.21963328020933,-23.21963328020933,-23.21963328020933,0.0,0.0,False,1.0,0,0.00885420001577586,0.01020090002566576,52,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,29,48151652,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9642857142857143,1.0,20,3,57,0.0,-4.209664972900107,-4.209664972900107,-4.209664972900107,0.0,0.0,False,1.0,0,0.009235400008037686,0.011062600067816675,57,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,29,48151652,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9642857142857143,1.0,20,3,57,0.0,-4.209664972900107,-4.209664972900107,-4.209664972900107,0.0,0.0,False,1.0,0,0.009235400008037686,0.011062600067816675,57,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,29,48151652,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9642857142857143,1.0,20,3,57,0.0,-4.209664972900107,-4.209664972900107,-4.209664972900107,0.0,0.0,False,1.0,0,0.009235400008037686,0.011062600067816675,57,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,30,48151653,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,3,49,0.0,42.99927657359784,42.99927657359784,42.99927657359784,0.0,0.0,False,1.0,0,0.008374500088393688,0.01106159994378686,49,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,30,48151653,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,3,49,0.0,42.99927657359784,42.99927657359784,42.99927657359784,0.0,0.0,False,1.0,0,0.008374500088393688,0.01106159994378686,49,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,30,48151653,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,3,49,0.0,42.99927657359784,42.99927657359784,42.99927657359784,0.0,0.0,False,1.0,0,0.008374500088393688,0.01106159994378686,49,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,31,48151654,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9473684210526315,1.0,20,3,55,0.0,53.542233253010295,53.542233253010295,53.542233253010295,0.0,0.0,False,1.0,0,0.008897799998521805,0.009994300082325935,55,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,31,48151654,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9473684210526315,1.0,20,3,55,0.0,53.542233253010295,53.542233253010295,53.542233253010295,0.0,0.0,False,1.0,0,0.008897799998521805,0.009994300082325935,55,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,31,48151654,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9473684210526315,1.0,20,3,55,0.0,53.542233253010295,53.542233253010295,53.542233253010295,0.0,0.0,False,1.0,0,0.008897799998521805,0.009994300082325935,55,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,32,48151655,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,3,56,0.0,3.194675249480099,3.194675249480099,3.194675249480099,0.0,0.0,False,1.0,0,0.008646100061014295,0.010032300022430718,56,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,32,48151655,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,3,56,0.0,3.194675249480099,3.194675249480099,3.194675249480099,0.0,0.0,False,1.0,0,0.008646100061014295,0.010032300022430718,56,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,32,48151655,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,3,56,0.0,3.194675249480099,3.194675249480099,3.194675249480099,0.0,0.0,False,1.0,0,0.008646100061014295,0.010032300022430718,56,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,33,48151656,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9387755102040817,1.0,20,3,51,0.0,79.21590254948252,79.21590254948252,79.21590254948252,0.0,0.0,False,1.0,0,0.008821900002658367,0.010252899955958128,51,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,33,48151656,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9387755102040817,1.0,20,3,51,0.0,79.21590254948252,79.21590254948252,79.21590254948252,0.0,0.0,False,1.0,0,0.008821900002658367,0.010252899955958128,51,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,33,48151656,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9387755102040817,1.0,20,3,51,0.0,79.21590254948252,79.21590254948252,79.21590254948252,0.0,0.0,False,1.0,0,0.008821900002658367,0.010252899955958128,51,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,34,48151657,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9272727272727272,1.0,20,3,60,0.0,179.9314959283019,179.9314959283019,179.9314959283019,0.0,0.0,False,1.0,0,0.00945120002143085,0.010090800002217293,60,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,34,48151657,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9272727272727272,1.0,20,3,60,0.0,179.9314959283019,179.9314959283019,179.9314959283019,0.0,0.0,False,1.0,0,0.00945120002143085,0.010090800002217293,60,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,34,48151657,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9272727272727272,1.0,20,3,60,0.0,179.9314959283019,179.9314959283019,179.9314959283019,0.0,0.0,False,1.0,0,0.00945120002143085,0.010090800002217293,60,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,35,48151658,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.972972972972973,1.0,20,3,56,0.0,196.10782134622585,196.10782134622585,196.10782134622585,0.0,0.0,False,1.0,0,0.008832200081087649,0.010300899972207844,56,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,35,48151658,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.972972972972973,1.0,20,3,56,0.0,196.10782134622585,196.10782134622585,196.10782134622585,0.0,0.0,False,1.0,0,0.008832200081087649,0.010300899972207844,56,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,35,48151658,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.972972972972973,1.0,20,3,56,0.0,196.10782134622585,196.10782134622585,196.10782134622585,0.0,0.0,False,1.0,0,0.008832200081087649,0.010300899972207844,56,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,36,48151659,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,2,46,0.0,153.50704483147408,153.50704483147408,153.50704483147408,0.0,0.0,False,1.0,0,0.008004799950867891,0.01077409996651113,46,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,36,48151659,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,2,46,0.0,153.50704483147408,153.50704483147408,153.50704483147408,0.0,0.0,False,1.0,0,0.008004799950867891,0.01077409996651113,46,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,36,48151659,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,1.0,1.0,20,2,46,0.0,153.50704483147408,153.50704483147408,153.50704483147408,0.0,0.0,False,1.0,0,0.008004799950867891,0.01077409996651113,46,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,37,48151660,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9545454545454546,1.0,20,3,48,0.0,304.69357332713287,304.69357332713287,304.69357332713287,0.0,0.0,False,1.0,0,0.008198299910873175,0.01064400002360344,48,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,37,48151660,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9545454545454546,1.0,20,3,48,0.0,304.69357332713287,304.69357332713287,304.69357332713287,0.0,0.0,False,1.0,0,0.008198299910873175,0.01064400002360344,48,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,37,48151660,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9545454545454546,1.0,20,3,48,0.0,304.69357332713287,304.69357332713287,304.69357332713287,0.0,0.0,False,1.0,0,0.008198299910873175,0.01064400002360344,48,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,38,48151661,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9791666666666666,1.0,20,2,46,0.0,250.87395153656703,250.87395153656703,250.87395153656703,0.0,0.0,False,1.0,0,0.008093999931588769,0.010938899940811098,46,40,20,20,0,0,0,0.0,1.0,0
Exact local BIC,clean_sparse,38,48151661,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9791666666666666,1.0,20,2,46,0.0,250.87395153656703,250.87395153656703,250.87395153656703,0.0,0.0,False,1.0,0,0.008093999931588769,0.010938899940811098,46,40,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,clean_sparse,38,48151661,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9791666666666666,1.0,20,2,46,0.0,250.87395153656703,250.87395153656703,250.87395153656703,0.0,0.0,False,1.0,0,0.008093999931588769,0.010938899940811098,46,40,20,20,0,0,0,0.0,1.0,0
Candidate,clean_sparse,39,48151662,20,500,clean_sparse,20,3,4,0.0,0.0,0.0,0.0,homoskedastic,0,0,0,0.9615384615384616,1.0,20,3,54,0.0,70.76884727308118,70.76884727308118,70.76884727308118,0.0,0.0,False,1.0,0,0.008425200008787215,0.010989999980665743,54,40,20,20,0,0,0,0.0,1.0,0
